Offender_ID,Victim_ID,FIR_ID,Relationship_Type
OFF00165,VIC00666,FIR04243,Repeat Offender
OFF01312,VIC00210,FIR04244,Known Associate
OFF01707,VIC02330,FIR04245,Known Associate
OFF00296,VIC02713,FIR04246,Known Associate
OFF01050,VIC00200,FIR04247,Direct Involvement
OFF00272,VIC02723,FIR04248,Repeat Offender
OFF00424,VIC01430,FIR04249,Known Associate
OFF00795,VIC01788,FIR04250,Direct Involvement
OFF00449,VIC00590,FIR04251,Direct Involvement
OFF01828,VIC00982,FIR04252,Known Associate
OFF00832,VIC01500,FIR04253,Known Associate
OFF00465,VIC00513,FIR04254,Repeat Offender
OFF01464,VIC01379,FIR04255,Direct Involvement
OFF00235,VIC01039,FIR04256,Repeat Offender
OFF00106,VIC02846,FIR04257,Repeat Offender
OFF01368,VIC00197,FIR04258,Repeat Offender
OFF01210,VIC00758,FIR04259,Direct Involvement
OFF00044,VIC02845,FIR04260,Known Associate
OFF01270,VIC02026,FIR04261,Direct Involvement
OFF00434,VIC00320,FIR04262,Direct Involvement
OFF00045,VIC02883,FIR04263,Repeat Offender
OFF00580,VIC00613,FIR04264,Repeat Offender
OFF01695,VIC02842,FIR04265,Direct Involvement
OFF01988,VIC02464,FIR04266,Direct Involvement
OFF00437,VIC00155,FIR04267,Known Associate
OFF01439,VIC01619,FIR04268,Direct Involvement
OFF00873,VIC01734,FIR04269,Direct Involvement
OFF01109,VIC02297,FIR04270,Direct Involvement
OFF01885,VIC02888,FIR04271,Direct Involvement
OFF01331,VIC00699,FIR04272,Known Associate
OFF01133,VIC02079,FIR04273,Known Associate
OFF00629,VIC02517,FIR04274,Repeat Offender
OFF00282,VIC01200,FIR04275,Direct Involvement
OFF01582,VIC00389,FIR04276,Direct Involvement
OFF00107,VIC00845,FIR04277,Repeat Offender
OFF00247,VIC01641,FIR04278,Direct Involvement
OFF01484,VIC01576,FIR04279,Direct Involvement
OFF00266,VIC02052,FIR04280,Known Associate
OFF00993,VIC01608,FIR04281,Known Associate
OFF01961,VIC02205,FIR04282,Repeat Offender
OFF01246,VIC01156,FIR04283,Repeat Offender
OFF01513,VIC01201,FIR04284,Repeat Offender
OFF00477,VIC01196,FIR04285,Direct Involvement
OFF00214,VIC00233,FIR04286,Direct Involvement
OFF01840,VIC02717,FIR04287,Direct Involvement
OFF01752,VIC02093,FIR04288,Direct Involvement
OFF00995,VIC02393,FIR04289,Repeat Offender
OFF01873,VIC02753,FIR04290,Known Associate
OFF00176,VIC02952,FIR04291,Direct Involvement
OFF01029,VIC01975,FIR04292,Repeat Offender
OFF01736,VIC00693,FIR04293,Direct Involvement
OFF01188,VIC00476,FIR04294,Direct Involvement
OFF01844,VIC02434,FIR04295,Known Associate
OFF00285,VIC02627,FIR04296,Repeat Offender
OFF00373,VIC00847,FIR04297,Known Associate
OFF00729,VIC02921,FIR04298,Direct Involvement
OFF00241,VIC01815,FIR04299,Direct Involvement
OFF01655,VIC02506,FIR04300,Known Associate
OFF00729,VIC00979,FIR04301,Repeat Offender
OFF01425,VIC00056,FIR04302,Direct Involvement
OFF00031,VIC02447,FIR04303,Repeat Offender
OFF01463,VIC01704,FIR04304,Direct Involvement
OFF01777,VIC01453,FIR04305,Direct Involvement
OFF01996,VIC02455,FIR04306,Known Associate
OFF00885,VIC00492,FIR04307,Known Associate
OFF01674,VIC01739,FIR04308,Direct Involvement
OFF02000,VIC00866,FIR04309,Direct Involvement
OFF01227,VIC01526,FIR04310,Repeat Offender
OFF01542,VIC00006,FIR04311,Known Associate
OFF00581,VIC00163,FIR04312,Repeat Offender
OFF01321,VIC02339,FIR04313,Repeat Offender
OFF00017,VIC01527,FIR04314,Direct Involvement
OFF00598,VIC02336,FIR04315,Repeat Offender
OFF00586,VIC01452,FIR04316,Direct Involvement
OFF00408,VIC01985,FIR04317,Repeat Offender
OFF01799,VIC02949,FIR04318,Direct Involvement
OFF00526,VIC01328,FIR04319,Repeat Offender
OFF01721,VIC00371,FIR04320,Repeat Offender
OFF00921,VIC02373,FIR04321,Direct Involvement
OFF00393,VIC01778,FIR04322,Repeat Offender
OFF00651,VIC02460,FIR04323,Repeat Offender
OFF00069,VIC01915,FIR04324,Repeat Offender
OFF01978,VIC02672,FIR04325,Direct Involvement
OFF01007,VIC01806,FIR04326,Direct Involvement
OFF00489,VIC02331,FIR04327,Known Associate
OFF01336,VIC01767,FIR04328,Repeat Offender
OFF00329,VIC02040,FIR04329,Direct Involvement
OFF00961,VIC00716,FIR04330,Known Associate
OFF00753,VIC01938,FIR04331,Known Associate
OFF00346,VIC00166,FIR04332,Direct Involvement
OFF00502,VIC00433,FIR04333,Known Associate
OFF01951,VIC00225,FIR04334,Known Associate
OFF01063,VIC01608,FIR04335,Known Associate
OFF01445,VIC02592,FIR04336,Repeat Offender
OFF01459,VIC00867,FIR04337,Repeat Offender
OFF01170,VIC00987,FIR04338,Repeat Offender
OFF01632,VIC01436,FIR04339,Direct Involvement
OFF01397,VIC00719,FIR04340,Direct Involvement
OFF01981,VIC02025,FIR04341,Repeat Offender
OFF00270,VIC01382,FIR04342,Repeat Offender
OFF00581,VIC01274,FIR04343,Direct Involvement
OFF00539,VIC02899,FIR04344,Direct Involvement
OFF00682,VIC02557,FIR04345,Repeat Offender
OFF01750,VIC02722,FIR04346,Direct Involvement
OFF00018,VIC01477,FIR04347,Direct Involvement
OFF00373,VIC02941,FIR04348,Direct Involvement
OFF01997,VIC00737,FIR04349,Direct Involvement
OFF01986,VIC02988,FIR04350,Known Associate
OFF00598,VIC01647,FIR04351,Repeat Offender
OFF01098,VIC01683,FIR04352,Direct Involvement
OFF00322,VIC01000,FIR04353,Known Associate
OFF01212,VIC00868,FIR04354,Repeat Offender
OFF01657,VIC01250,FIR04355,Direct Involvement
OFF01175,VIC01341,FIR04356,Known Associate
OFF00762,VIC02189,FIR04357,Known Associate
OFF01284,VIC00688,FIR04358,Known Associate
OFF01414,VIC00999,FIR04359,Known Associate
OFF00216,VIC02366,FIR04360,Repeat Offender
OFF01322,VIC00050,FIR04361,Repeat Offender
OFF01957,VIC01958,FIR04362,Repeat Offender
OFF00360,VIC01612,FIR04363,Known Associate
OFF00874,VIC01446,FIR04364,Repeat Offender
OFF01009,VIC00775,FIR04365,Repeat Offender
OFF00980,VIC01562,FIR04366,Repeat Offender
OFF01197,VIC02368,FIR04367,Repeat Offender
OFF01720,VIC01161,FIR04368,Direct Involvement
OFF01859,VIC01362,FIR04369,Known Associate
OFF01494,VIC01329,FIR04370,Known Associate
OFF00831,VIC00587,FIR04371,Direct Involvement
OFF01278,VIC02133,FIR04372,Known Associate
OFF00126,VIC00481,FIR04373,Direct Involvement
OFF01352,VIC01355,FIR04374,Direct Involvement
OFF00390,VIC02832,FIR04375,Known Associate
OFF00210,VIC00637,FIR04376,Known Associate
OFF01866,VIC00521,FIR04377,Known Associate
OFF00969,VIC02575,FIR04378,Repeat Offender
OFF00263,VIC01662,FIR04379,Direct Involvement
OFF01107,VIC00306,FIR04380,Repeat Offender
OFF00455,VIC02165,FIR04381,Direct Involvement
OFF01722,VIC00157,FIR04382,Known Associate
OFF01922,VIC00248,FIR04383,Repeat Offender
OFF01398,VIC01674,FIR04384,Direct Involvement
OFF01020,VIC00797,FIR04385,Known Associate
OFF01303,VIC00681,FIR04386,Direct Involvement
OFF00614,VIC00217,FIR04387,Known Associate
OFF00324,VIC00628,FIR04388,Repeat Offender
OFF01204,VIC01664,FIR04389,Direct Involvement
OFF01852,VIC01198,FIR04390,Known Associate
OFF01925,VIC00826,FIR04391,Known Associate
OFF00084,VIC00717,FIR04392,Repeat Offender
OFF00012,VIC02574,FIR04393,Repeat Offender
OFF01533,VIC01961,FIR04394,Known Associate
OFF01821,VIC00114,FIR04395,Known Associate
OFF00240,VIC02445,FIR04396,Repeat Offender
OFF00410,VIC00119,FIR04397,Repeat Offender
OFF00445,VIC00046,FIR04398,Direct Involvement
OFF01783,VIC00174,FIR04399,Known Associate
OFF01136,VIC00577,FIR04400,Repeat Offender
OFF00264,VIC02432,FIR04401,Direct Involvement
OFF01031,VIC00598,FIR04402,Known Associate
OFF00291,VIC00276,FIR04403,Known Associate
OFF00011,VIC02188,FIR04404,Known Associate
OFF01161,VIC01402,FIR04405,Direct Involvement
OFF00488,VIC00943,FIR04406,Direct Involvement
OFF01244,VIC00378,FIR04407,Known Associate
OFF01553,VIC02594,FIR04408,Direct Involvement
OFF01308,VIC01712,FIR04409,Known Associate
OFF01808,VIC02977,FIR04410,Repeat Offender
OFF00332,VIC02113,FIR04411,Known Associate
OFF01770,VIC01901,FIR04412,Known Associate
OFF00068,VIC02056,FIR04413,Repeat Offender
OFF01628,VIC00803,FIR04414,Direct Involvement
OFF00943,VIC00211,FIR04415,Repeat Offender
OFF01371,VIC00238,FIR04416,Direct Involvement
OFF01502,VIC01664,FIR04417,Repeat Offender
OFF01563,VIC02736,FIR04418,Direct Involvement
OFF00573,VIC01453,FIR04419,Known Associate
OFF01272,VIC02671,FIR04420,Direct Involvement
OFF00773,VIC01073,FIR04421,Direct Involvement
OFF00721,VIC00284,FIR04422,Direct Involvement
OFF01416,VIC00138,FIR04423,Known Associate
OFF00759,VIC00841,FIR04424,Repeat Offender
OFF01154,VIC00349,FIR04425,Repeat Offender
OFF01300,VIC00104,FIR04426,Direct Involvement
OFF01870,VIC00289,FIR04427,Direct Involvement
OFF01522,VIC02445,FIR04428,Direct Involvement
OFF01408,VIC00413,FIR04429,Repeat Offender
OFF01562,VIC00629,FIR04430,Repeat Offender
OFF01699,VIC00656,FIR04431,Known Associate
OFF00475,VIC00474,FIR04432,Direct Involvement
OFF01590,VIC01216,FIR04433,Known Associate
OFF00522,VIC02998,FIR04434,Direct Involvement
OFF01135,VIC02860,FIR04435,Known Associate
OFF01446,VIC00821,FIR04436,Direct Involvement
OFF00461,VIC00924,FIR04437,Repeat Offender
OFF01007,VIC02268,FIR04438,Repeat Offender
OFF01537,VIC00443,FIR04439,Direct Involvement
OFF00098,VIC00054,FIR04440,Known Associate
OFF00783,VIC00602,FIR04441,Direct Involvement
OFF01264,VIC02189,FIR04442,Repeat Offender
OFF01270,VIC01375,FIR04443,Known Associate
OFF01108,VIC01642,FIR04444,Known Associate
OFF00453,VIC02387,FIR04445,Known Associate
OFF00251,VIC02470,FIR04446,Repeat Offender
OFF00228,VIC02906,FIR04447,Known Associate
OFF01602,VIC00082,FIR04448,Repeat Offender
OFF01979,VIC00689,FIR04449,Known Associate
OFF00538,VIC02630,FIR04450,Known Associate
OFF01296,VIC02124,FIR04451,Direct Involvement
OFF00491,VIC00857,FIR04452,Repeat Offender
OFF00334,VIC00368,FIR04453,Direct Involvement
OFF00620,VIC01107,FIR04454,Repeat Offender
OFF00493,VIC00030,FIR04455,Repeat Offender
OFF01928,VIC01292,FIR04456,Direct Involvement
OFF01343,VIC00741,FIR04457,Direct Involvement
OFF00769,VIC00207,FIR04458,Repeat Offender
OFF01156,VIC02185,FIR04459,Known Associate
OFF01978,VIC00755,FIR04460,Direct Involvement
OFF01921,VIC00225,FIR04461,Repeat Offender
OFF00656,VIC01734,FIR04462,Repeat Offender
OFF00235,VIC02911,FIR04463,Repeat Offender
OFF01185,VIC00147,FIR04464,Direct Involvement
OFF01434,VIC00139,FIR04465,Repeat Offender
OFF00986,VIC00892,FIR04466,Direct Involvement
OFF00720,VIC02237,FIR04467,Known Associate
OFF01134,VIC00428,FIR04468,Direct Involvement
OFF01475,VIC02014,FIR04469,Known Associate
OFF00487,VIC01894,FIR04470,Known Associate
OFF01199,VIC00199,FIR04471,Known Associate
OFF00017,VIC02544,FIR04472,Repeat Offender
OFF01010,VIC02625,FIR04473,Direct Involvement
OFF01820,VIC01815,FIR04474,Known Associate
OFF00412,VIC01619,FIR04475,Direct Involvement
OFF01839,VIC02839,FIR04476,Direct Involvement
OFF01545,VIC01115,FIR04477,Known Associate
OFF00142,VIC01356,FIR04478,Known Associate
OFF01096,VIC02960,FIR04479,Repeat Offender
OFF01978,VIC02517,FIR04480,Known Associate
OFF00768,VIC01862,FIR04481,Repeat Offender
OFF00151,VIC00008,FIR04482,Known Associate
OFF01112,VIC01089,FIR04483,Known Associate
OFF01461,VIC00274,FIR04484,Direct Involvement
OFF00236,VIC02300,FIR04485,Repeat Offender
OFF00650,VIC01735,FIR04486,Direct Involvement
OFF00507,VIC00270,FIR04487,Repeat Offender
OFF00034,VIC01265,FIR04488,Direct Involvement
OFF01126,VIC02062,FIR04489,Direct Involvement
OFF00352,VIC01506,FIR04490,Known Associate
OFF00996,VIC01750,FIR04491,Direct Involvement
OFF00143,VIC02859,FIR04492,Known Associate
OFF01841,VIC00908,FIR04493,Repeat Offender
OFF01029,VIC01644,FIR04494,Repeat Offender
OFF01391,VIC00255,FIR04495,Known Associate
OFF00960,VIC00674,FIR04496,Direct Involvement
OFF01005,VIC01212,FIR04497,Repeat Offender
OFF00323,VIC00901,FIR04498,Direct Involvement
OFF00872,VIC00701,FIR04499,Repeat Offender
OFF00127,VIC00275,FIR04500,Direct Involvement
OFF01172,VIC02966,FIR04501,Direct Involvement
OFF00572,VIC00406,FIR04502,Repeat Offender
OFF01850,VIC02256,FIR04503,Direct Involvement
OFF01284,VIC02984,FIR04504,Repeat Offender
OFF00601,VIC01771,FIR04505,Repeat Offender
OFF00855,VIC01534,FIR04506,Direct Involvement
OFF01540,VIC02094,FIR04507,Repeat Offender
OFF00340,VIC02451,FIR04508,Repeat Offender
OFF00195,VIC00426,FIR04509,Known Associate
OFF01343,VIC01295,FIR04510,Direct Involvement
OFF00350,VIC01930,FIR04511,Known Associate
OFF01352,VIC01347,FIR04512,Repeat Offender
OFF00623,VIC00626,FIR04513,Known Associate
OFF00428,VIC00156,FIR04514,Repeat Offender
OFF01728,VIC01292,FIR04515,Direct Involvement
OFF00354,VIC02253,FIR04516,Known Associate
OFF00238,VIC00946,FIR04517,Direct Involvement
OFF01289,VIC00724,FIR04518,Known Associate
OFF01497,VIC00614,FIR04519,Repeat Offender
OFF00455,VIC00429,FIR04520,Known Associate
OFF00164,VIC00220,FIR04521,Known Associate
OFF01128,VIC00382,FIR04522,Repeat Offender
OFF01977,VIC00521,FIR04523,Direct Involvement
OFF01505,VIC00929,FIR04524,Known Associate
OFF00891,VIC02405,FIR04525,Direct Involvement
OFF01279,VIC01831,FIR04526,Known Associate
OFF01004,VIC01515,FIR04527,Known Associate
OFF00173,VIC02026,FIR04528,Repeat Offender
OFF01702,VIC01749,FIR04529,Direct Involvement
OFF00400,VIC02362,FIR04530,Repeat Offender
OFF01972,VIC01560,FIR04531,Repeat Offender
OFF01348,VIC02657,FIR04532,Known Associate
OFF01118,VIC00861,FIR04533,Known Associate
OFF00682,VIC00649,FIR04534,Repeat Offender
OFF00221,VIC02672,FIR04535,Direct Involvement
OFF00925,VIC01418,FIR04536,Direct Involvement
OFF00549,VIC02040,FIR04537,Direct Involvement
OFF00155,VIC00744,FIR04538,Direct Involvement
OFF00480,VIC01871,FIR04539,Known Associate
OFF01794,VIC02904,FIR04540,Direct Involvement
OFF00327,VIC02228,FIR04541,Known Associate
OFF02000,VIC01221,FIR04542,Direct Involvement
OFF01009,VIC02222,FIR04543,Direct Involvement
OFF01524,VIC01802,FIR04544,Direct Involvement
OFF00986,VIC00156,FIR04545,Known Associate
OFF00524,VIC00411,FIR04546,Repeat Offender
OFF00995,VIC02470,FIR04547,Direct Involvement
OFF01241,VIC02080,FIR04548,Repeat Offender
OFF01972,VIC00835,FIR04549,Known Associate
OFF00759,VIC01490,FIR04550,Repeat Offender
OFF00713,VIC00325,FIR04551,Known Associate
OFF01572,VIC02806,FIR04552,Direct Involvement
OFF00365,VIC00061,FIR04553,Repeat Offender
OFF01887,VIC01295,FIR04554,Direct Involvement
OFF01596,VIC02333,FIR04555,Known Associate
OFF01937,VIC00836,FIR04556,Repeat Offender
OFF00240,VIC01700,FIR04557,Direct Involvement
OFF00437,VIC01923,FIR04558,Repeat Offender
OFF00336,VIC02690,FIR04559,Known Associate
OFF01216,VIC02175,FIR04560,Known Associate
OFF00041,VIC00534,FIR04561,Direct Involvement
OFF01995,VIC02628,FIR04562,Known Associate
OFF01924,VIC01109,FIR04563,Known Associate
OFF00584,VIC02876,FIR04564,Repeat Offender
OFF01908,VIC02303,FIR04565,Known Associate
OFF00991,VIC02745,FIR04566,Direct Involvement
OFF01106,VIC01051,FIR04567,Repeat Offender
OFF00990,VIC02020,FIR04568,Repeat Offender
OFF00102,VIC00336,FIR04569,Repeat Offender
OFF00085,VIC01849,FIR04570,Known Associate
OFF01481,VIC02466,FIR04571,Direct Involvement
OFF00962,VIC00889,FIR04572,Repeat Offender
OFF00645,VIC01004,FIR04573,Known Associate
OFF00544,VIC01851,FIR04574,Repeat Offender
OFF00306,VIC02690,FIR04575,Direct Involvement
OFF01243,VIC02873,FIR04576,Direct Involvement
OFF01188,VIC02888,FIR04577,Known Associate
OFF00262,VIC00099,FIR04578,Known Associate
OFF00361,VIC01074,FIR04579,Direct Involvement
OFF01841,VIC01193,FIR04580,Repeat Offender
OFF00384,VIC00708,FIR04581,Known Associate
OFF01013,VIC02438,FIR04582,Repeat Offender
OFF01255,VIC02326,FIR04583,Known Associate
OFF01305,VIC00021,FIR04584,Repeat Offender
OFF01719,VIC02218,FIR04585,Known Associate
OFF00126,VIC01163,FIR04586,Direct Involvement
OFF01926,VIC02188,FIR04587,Direct Involvement
OFF01393,VIC00596,FIR04588,Repeat Offender
OFF00940,VIC01321,FIR04589,Repeat Offender
OFF00836,VIC02437,FIR04590,Known Associate
OFF00695,VIC00712,FIR04591,Known Associate
OFF00349,VIC01936,FIR04592,Repeat Offender
OFF00477,VIC02888,FIR04593,Direct Involvement
OFF01214,VIC00971,FIR04594,Direct Involvement
OFF01205,VIC02311,FIR04595,Repeat Offender
OFF01085,VIC00393,FIR04596,Repeat Offender
OFF01770,VIC02571,FIR04597,Known Associate
OFF01202,VIC01823,FIR04598,Known Associate
OFF00261,VIC00537,FIR04599,Repeat Offender
OFF01784,VIC00387,FIR04600,Known Associate
OFF01838,VIC01601,FIR04601,Known Associate
OFF01442,VIC02516,FIR04602,Known Associate
OFF01105,VIC01537,FIR04603,Repeat Offender
OFF00862,VIC01367,FIR04604,Direct Involvement
OFF01856,VIC01108,FIR04605,Known Associate
OFF01329,VIC02540,FIR04606,Known Associate
OFF01262,VIC02435,FIR04607,Direct Involvement
OFF00532,VIC02331,FIR04608,Repeat Offender
OFF01262,VIC02367,FIR04609,Direct Involvement
OFF01892,VIC00750,FIR04610,Direct Involvement
OFF00689,VIC02811,FIR04611,Direct Involvement
OFF00769,VIC00433,FIR04612,Repeat Offender
OFF00620,VIC01134,FIR04613,Repeat Offender
OFF01282,VIC01126,FIR04614,Known Associate
OFF00466,VIC02722,FIR04615,Repeat Offender
OFF01221,VIC00860,FIR04616,Direct Involvement
OFF01462,VIC02594,FIR04617,Direct Involvement
OFF01163,VIC02984,FIR04618,Direct Involvement
OFF00927,VIC01547,FIR04619,Direct Involvement
OFF01585,VIC01295,FIR04620,Known Associate
OFF01166,VIC02803,FIR04621,Repeat Offender
OFF00285,VIC01948,FIR04622,Known Associate
OFF00722,VIC01547,FIR04623,Repeat Offender
OFF00895,VIC01367,FIR04624,Repeat Offender
OFF01566,VIC02078,FIR04625,Known Associate
OFF00545,VIC01723,FIR04626,Direct Involvement
OFF00288,VIC00969,FIR04627,Repeat Offender
OFF01124,VIC00167,FIR04628,Known Associate
OFF01788,VIC01122,FIR04629,Known Associate
OFF00779,VIC01224,FIR04630,Direct Involvement
OFF00078,VIC02088,FIR04631,Repeat Offender
OFF01606,VIC02168,FIR04632,Direct Involvement
OFF00545,VIC01666,FIR04633,Direct Involvement
OFF01759,VIC02266,FIR04634,Known Associate
OFF00730,VIC00663,FIR04635,Direct Involvement
OFF00592,VIC00432,FIR04636,Known Associate
OFF00149,VIC02905,FIR04637,Direct Involvement
OFF00204,VIC00847,FIR04638,Direct Involvement
OFF00096,VIC02643,FIR04639,Direct Involvement
OFF01582,VIC02717,FIR04640,Direct Involvement
OFF00545,VIC01610,FIR04641,Known Associate
OFF00182,VIC00257,FIR04642,Known Associate
OFF01543,VIC02279,FIR04643,Known Associate
OFF00365,VIC02079,FIR04644,Direct Involvement
OFF00960,VIC00119,FIR04645,Direct Involvement
OFF00878,VIC01768,FIR04646,Direct Involvement
OFF01968,VIC00349,FIR04647,Known Associate
OFF00742,VIC02796,FIR04648,Direct Involvement
OFF00295,VIC00373,FIR04649,Known Associate
OFF00162,VIC01773,FIR04650,Known Associate
OFF01166,VIC01766,FIR04651,Known Associate
OFF01617,VIC00096,FIR04652,Repeat Offender
OFF00258,VIC01587,FIR04653,Repeat Offender
OFF01648,VIC01160,FIR04654,Repeat Offender
OFF00657,VIC02806,FIR04655,Direct Involvement
OFF00519,VIC01591,FIR04656,Repeat Offender
OFF00182,VIC01848,FIR04657,Direct Involvement
OFF00789,VIC01521,FIR04658,Repeat Offender
OFF00309,VIC01709,FIR04659,Repeat Offender
OFF01490,VIC02717,FIR04660,Repeat Offender
OFF01368,VIC02386,FIR04661,Repeat Offender
OFF00647,VIC00709,FIR04662,Repeat Offender
OFF00368,VIC01802,FIR04663,Repeat Offender
OFF00049,VIC00766,FIR04664,Known Associate
OFF01224,VIC00455,FIR04665,Repeat Offender
OFF01286,VIC01169,FIR04666,Direct Involvement
OFF01139,VIC02454,FIR04667,Direct Involvement
OFF01308,VIC02672,FIR04668,Repeat Offender
OFF01932,VIC00018,FIR04669,Repeat Offender
OFF00182,VIC01959,FIR04670,Repeat Offender
OFF01217,VIC00206,FIR04671,Repeat Offender
OFF00238,VIC00283,FIR04672,Direct Involvement
OFF00791,VIC02429,FIR04673,Repeat Offender
OFF00322,VIC02519,FIR04674,Direct Involvement
OFF01362,VIC02672,FIR04675,Known Associate
OFF01385,VIC01189,FIR04676,Repeat Offender
OFF01389,VIC01820,FIR04677,Direct Involvement
OFF00066,VIC02963,FIR04678,Direct Involvement
OFF01073,VIC01085,FIR04679,Direct Involvement
OFF00657,VIC00801,FIR04680,Known Associate
OFF00718,VIC01952,FIR04681,Repeat Offender
OFF01851,VIC00161,FIR04682,Known Associate
OFF00648,VIC00876,FIR04683,Repeat Offender
OFF01720,VIC01294,FIR04684,Direct Involvement
OFF01329,VIC02727,FIR04685,Direct Involvement
OFF01913,VIC01845,FIR04686,Direct Involvement
OFF01009,VIC02779,FIR04687,Direct Involvement
OFF00308,VIC02222,FIR04688,Known Associate
OFF01858,VIC02418,FIR04689,Repeat Offender
OFF01429,VIC01769,FIR04690,Direct Involvement
OFF01683,VIC02779,FIR04691,Direct Involvement
OFF00859,VIC00660,FIR04692,Known Associate
OFF01541,VIC00740,FIR04693,Repeat Offender
OFF01037,VIC00327,FIR04694,Direct Involvement
OFF00226,VIC00899,FIR04695,Direct Involvement
OFF01594,VIC01240,FIR04696,Repeat Offender
OFF00726,VIC01937,FIR04697,Direct Involvement
OFF01532,VIC02975,FIR04698,Known Associate
OFF01694,VIC01151,FIR04699,Known Associate
OFF01592,VIC00634,FIR04700,Repeat Offender
OFF00670,VIC00592,FIR04701,Direct Involvement
OFF00520,VIC01500,FIR04702,Direct Involvement
OFF00504,VIC01044,FIR04703,Direct Involvement
OFF01616,VIC00101,FIR04704,Known Associate
OFF00042,VIC01515,FIR04705,Repeat Offender
OFF01530,VIC02262,FIR04706,Direct Involvement
OFF01765,VIC02267,FIR04707,Known Associate
OFF00187,VIC00323,FIR04708,Repeat Offender
OFF00960,VIC00167,FIR04709,Direct Involvement
OFF01371,VIC02891,FIR04710,Known Associate
OFF00696,VIC02396,FIR04711,Repeat Offender
OFF00593,VIC01254,FIR04712,Known Associate
OFF00982,VIC00855,FIR04713,Repeat Offender
OFF01350,VIC02727,FIR04714,Direct Involvement
