FIR_ID,Crime_Type,Date,District,Police_Station,Location_ID,Status,Offender_ID,Victim_ID
FIR04547,Financial Fraud,2025-01-02,Mysuru,Central PS,LOC067,Closed,OFF00995,VIC02470
FIR04548,Kidnapping,2024-12-16,Vijayapura,South PS,LOC083,Closed,OFF01241,VIC02080
FIR04549,Theft,2025-05-05,Bengaluru Rural,East PS,LOC040,Closed,OFF01972,VIC00835
FIR04550,Kidnapping,2022-03-14,Vijayapura,Traffic PS,LOC045,Under Investigation,OFF00759,VIC01490
FIR04551,Drug Offense,2023-11-16,Hubballi-Dharwad,Traffic PS,LOC032,Under Investigation,OFF00713,VIC00325
FIR04552,Drug Offense,2022-11-25,Bengaluru Rural,East PS,LOC040,Closed,OFF01572,VIC02806
FIR04553,Theft,2024-12-09,Vijayapura,South PS,LOC035,Open,OFF00365,VIC00061
FIR04554,Financial Fraud,2022-11-16,Shivamogga,Cyber PS,LOC019,Closed,OFF01887,VIC01295
FIR04555,Financial Fraud,2022-01-04,Tumakuru,West PS,LOC042,Under Investigation,OFF01596,VIC02333
FIR04556,Kidnapping,2022-08-18,Hassan,East PS,LOC055,Under Investigation,OFF01937,VIC00836
FIR04557,Burglary,2024-07-05,Chikkamagaluru,East PS,LOC074,Under Investigation,OFF00240,VIC01700
FIR04558,Assault,2024-07-27,Kalaburagi,North PS,LOC006,Closed,OFF00437,VIC01923
FIR04559,Theft,2023-08-03,Ballari,Traffic PS,LOC013,Closed,OFF00336,VIC02690
FIR04560,Financial Fraud,2023-04-03,Shivamogga,Traffic PS,LOC016,Under Investigation,OFF01216,VIC02175
FIR04561,Domestic Violence,2022-02-28,Mangaluru,Cyber PS,LOC069,Open,OFF00041,VIC00534
FIR04562,Murder,2024-03-30,Hassan,West PS,LOC094,Closed,OFF01995,VIC02628
FIR04563,Murder,2025-05-10,Chikkamagaluru,Rural PS,LOC051,Under Investigation,OFF01924,VIC01109
FIR04564,Robbery,2024-01-31,Mangaluru,West PS,LOC002,Under Investigation,OFF00584,VIC02876
FIR04565,Cyber Crime,2023-12-11,Udupi,Traffic PS,LOC049,Under Investigation,OFF01908,VIC02303
FIR04566,Drug Offense,2023-02-23,Vijayapura,North PS,LOC096,Closed,OFF00991,VIC02745
FIR04567,Drug Offense,2023-06-17,Davanagere,Rural PS,LOC011,Closed,OFF01106,VIC01051
FIR04568,Theft,2025-03-01,Vijayapura,South PS,LOC017,Closed,OFF00990,VIC02020
FIR04569,Domestic Violence,2024-12-14,Hubballi-Dharwad,North PS,LOC099,Under Investigation,OFF00102,VIC00336
FIR04570,Fraud,2024-07-09,Shivamogga,South PS,LOC030,Open,OFF00085,VIC01849
FIR04571,Vehicle Theft,2023-11-23,Davanagere,Traffic PS,LOC095,Open,OFF01481,VIC02466
FIR04572,Cyber Crime,2024-05-20,Mangaluru,East PS,LOC091,Closed,OFF00962,VIC00889
FIR04573,Fraud,2022-04-04,Davanagere,South PS,LOC025,Under Investigation,OFF00645,VIC01004
FIR04574,Drug Offense,2024-01-19,Kalaburagi,North PS,LOC006,Open,OFF00544,VIC01851
FIR04575,Robbery,2023-05-25,Davanagere,Traffic PS,LOC095,Under Investigation,OFF00306,VIC02690
FIR04576,Kidnapping,2025-07-05,Kalaburagi,Traffic PS,LOC100,Closed,OFF01243,VIC02873
FIR04577,Burglary,2025-04-20,Hubballi-Dharwad,West PS,LOC076,Open,OFF01188,VIC02888
FIR04578,Burglary,2022-03-08,Chikkamagaluru,East PS,LOC003,Closed,OFF00262,VIC00099
FIR04579,Drug Offense,2023-12-10,Mangaluru,Cyber PS,LOC061,Closed,OFF00361,VIC01074
FIR04580,Vehicle Theft,2023-05-07,Vijayapura,Central PS,LOC079,Under Investigation,OFF01841,VIC01193
FIR04581,Assault,2024-09-14,Vijayapura,Traffic PS,LOC045,Open,OFF00384,VIC00708
FIR04582,Robbery,2023-02-14,Davanagere,Cyber PS,LOC087,Closed,OFF01013,VIC02438
FIR04583,Vehicle Theft,2025-02-15,Ballari,Rural PS,LOC066,Open,OFF01255,VIC02326
FIR04584,Drug Offense,2022-11-26,Hassan,West PS,LOC041,Open,OFF01305,VIC00021
FIR04585,Domestic Violence,2023-08-03,Mysuru,East PS,LOC068,Closed,OFF01719,VIC02218
FIR04586,Theft,2022-11-11,Kalaburagi,North PS,LOC043,Open,OFF00126,VIC01163
FIR04587,Kidnapping,2023-06-22,Ballari,Traffic PS,LOC023,Open,OFF01926,VIC02188
FIR04588,Cyber Crime,2024-02-07,Chikkamagaluru,North PS,LOC093,Closed,OFF01393,VIC00596
FIR04589,Kidnapping,2022-02-18,Mangaluru,West PS,LOC036,Open,OFF00940,VIC01321
FIR04590,Murder,2023-08-29,Davanagere,Traffic PS,LOC072,Open,OFF00836,VIC02437
FIR04591,Kidnapping,2022-03-16,Belagavi,Cyber PS,LOC022,Under Investigation,OFF00695,VIC00712
FIR04592,Assault,2025-02-01,Davanagere,North PS,LOC044,Under Investigation,OFF00349,VIC01936
FIR04593,Kidnapping,2024-04-02,Hassan,West PS,LOC041,Closed,OFF00477,VIC02888
FIR04594,Domestic Violence,2024-12-01,Shivamogga,South PS,LOC030,Closed,OFF01214,VIC00971
FIR04595,Drug Offense,2023-09-27,Shivamogga,South PS,LOC030,Open,OFF01205,VIC02311
FIR04596,Theft,2023-03-16,Bengaluru Rural,North PS,LOC046,Open,OFF01085,VIC00393
FIR04597,Domestic Violence,2023-05-25,Udupi,South PS,LOC078,Open,OFF01770,VIC02571
FIR04598,Theft,2022-05-02,Mysuru,East PS,LOC068,Open,OFF01202,VIC01823
FIR04599,Cyber Crime,2022-06-12,Bengaluru Rural,West PS,LOC018,Open,OFF00261,VIC00537
FIR04600,Murder,2022-11-19,Mangaluru,Central PS,LOC070,Closed,OFF01784,VIC00387
FIR04601,Theft,2023-04-08,Chikkamagaluru,Rural PS,LOC051,Closed,OFF01838,VIC01601
FIR04602,Robbery,2023-07-24,Ballari,East PS,LOC075,Closed,OFF01442,VIC02516
FIR04603,Kidnapping,2025-03-05,Chikkamagaluru,East PS,LOC074,Closed,OFF01105,VIC01537
FIR04604,Drug Offense,2023-07-10,Bengaluru Rural,Cyber PS,LOC097,Closed,OFF00862,VIC01367
FIR04605,Murder,2024-11-14,Ballari,Traffic PS,LOC071,Closed,OFF01856,VIC01108
FIR04606,Fraud,2023-02-03,Udupi,Cyber PS,LOC092,Open,OFF01329,VIC02540
FIR04607,Drug Offense,2025-05-25,Bengaluru Rural,North PS,LOC004,Open,OFF01262,VIC02435
FIR04608,Burglary,2023-11-21,Hassan,Rural PS,LOC064,Closed,OFF00532,VIC02331
FIR04609,Drug Offense,2025-07-18,Davanagere,Cyber PS,LOC087,Open,OFF01262,VIC02367
FIR04610,Burglary,2022-12-06,Shivamogga,Traffic PS,LOC016,Open,OFF01892,VIC00750
FIR04611,Assault,2022-09-23,Hubballi-Dharwad,West PS,LOC076,Closed,OFF00689,VIC02811
FIR04612,Drug Offense,2024-02-02,Kalaburagi,East PS,LOC012,Under Investigation,OFF00769,VIC00433
FIR04613,Robbery,2024-07-13,Shivamogga,South PS,LOC063,Open,OFF00620,VIC01134
FIR04614,Kidnapping,2022-06-11,Kalaburagi,North PS,LOC043,Closed,OFF01282,VIC01126
FIR04615,Financial Fraud,2025-02-28,Bengaluru Rural,Traffic PS,LOC038,Open,OFF00466,VIC02722
FIR04616,Domestic Violence,2022-07-29,Chikkamagaluru,Rural PS,LOC024,Under Investigation,OFF01221,VIC00860
FIR04617,Theft,2024-11-04,Tumakuru,West PS,LOC042,Closed,OFF01462,VIC02594
FIR04618,Drug Offense,2024-04-25,Davanagere,Traffic PS,LOC072,Closed,OFF01163,VIC02984
FIR04619,Robbery,2025-01-15,Mangaluru,East PS,LOC057,Open,OFF00927,VIC01547
FIR04620,Burglary,2025-04-01,Hassan,West PS,LOC094,Closed,OFF01585,VIC01295
FIR04621,Cyber Crime,2025-02-07,Kalaburagi,Traffic PS,LOC100,Closed,OFF01166,VIC02803
FIR04622,Murder,2025-07-24,Udupi,Central PS,LOC059,Open,OFF00285,VIC01948
FIR04623,Drug Offense,2025-02-14,Davanagere,Traffic PS,LOC095,Open,OFF00722,VIC01547
FIR04624,Fraud,2022-06-19,Tumakuru,North PS,LOC005,Open,OFF00895,VIC01367
FIR04625,Murder,2024-03-11,Mangaluru,North PS,LOC098,Closed,OFF01566,VIC02078
FIR04626,Cyber Crime,2023-08-01,Davanagere,Central PS,LOC048,Closed,OFF00545,VIC01723
FIR04627,Burglary,2022-01-31,Tumakuru,North PS,LOC005,Open,OFF00288,VIC00969
FIR04628,Burglary,2025-02-11,Belagavi,Central PS,LOC090,Closed,OFF01124,VIC00167
FIR04629,Drug Offense,2025-01-19,Kalaburagi,North PS,LOC052,Open,OFF01788,VIC01122
FIR04630,Assault,2022-05-25,Mangaluru,West PS,LOC036,Closed,OFF00779,VIC01224
FIR04631,Robbery,2024-08-04,Mangaluru,North PS,LOC098,Closed,OFF00078,VIC02088
FIR04632,Assault,2022-03-27,Chikkamagaluru,East PS,LOC074,Open,OFF01606,VIC02168
FIR04633,Theft,2024-12-27,Bengaluru Urban,East PS,LOC054,Under Investigation,OFF00545,VIC01666
FIR04634,Kidnapping,2024-02-18,Davanagere,Central PS,LOC048,Closed,OFF01759,VIC02266
FIR04635,Robbery,2025-04-17,Shivamogga,South PS,LOC063,Closed,OFF00730,VIC00663
FIR04636,Assault,2025-05-22,Mangaluru,East PS,LOC091,Under Investigation,OFF00592,VIC00432
FIR04637,Theft,2024-04-17,Hubballi-Dharwad,West PS,LOC076,Closed,OFF00149,VIC02905
FIR04638,Cyber Crime,2022-02-20,Bengaluru Urban,Cyber PS,LOC062,Closed,OFF00204,VIC00847
FIR04639,Murder,2024-10-23,Bengaluru Urban,East PS,LOC031,Under Investigation,OFF00096,VIC02643
FIR04640,Murder,2022-07-28,Shivamogga,South PS,LOC030,Under Investigation,OFF01582,VIC02717
FIR04641,Drug Offense,2023-10-08,Ballari,Traffic PS,LOC013,Under Investigation,OFF00545,VIC01610
FIR04642,Burglary,2025-05-12,Chikkamagaluru,East PS,LOC074,Closed,OFF00182,VIC00257
FIR04643,Drug Offense,2024-09-22,Bengaluru Rural,North PS,LOC046,Under Investigation,OFF01543,VIC02279
FIR04644,Assault,2025-10-02,Bengaluru Urban,East PS,LOC054,Closed,OFF00365,VIC02079
FIR04645,Assault,2022-04-03,Hubballi-Dharwad,North PS,LOC039,Closed,OFF00960,VIC00119
FIR04646,Robbery,2023-07-30,Vijayapura,South PS,LOC086,Open,OFF00878,VIC01768
FIR04647,Robbery,2024-11-22,Hassan,West PS,LOC041,Open,OFF01968,VIC00349
FIR04648,Robbery,2025-07-21,Mangaluru,Central PS,LOC070,Closed,OFF00742,VIC02796
FIR04649,Robbery,2023-12-02,Chikkamagaluru,East PS,LOC074,Under Investigation,OFF00295,VIC00373
FIR04650,Burglary,2023-04-20,Chikkamagaluru,East PS,LOC080,Closed,OFF00162,VIC01773
FIR04651,Vehicle Theft,2022-08-26,Belagavi,Cyber PS,LOC022,Under Investigation,OFF01166,VIC01766
FIR04652,Cyber Crime,2022-01-05,Kalaburagi,North PS,LOC006,Closed,OFF01617,VIC00096
FIR04653,Domestic Violence,2022-03-20,Vijayapura,South PS,LOC035,Closed,OFF00258,VIC01587
FIR04654,Murder,2022-01-03,Hassan,West PS,LOC094,Under Investigation,OFF01648,VIC01160
FIR04655,Drug Offense,2022-04-08,Kalaburagi,Traffic PS,LOC008,Closed,OFF00657,VIC02806
FIR04656,Kidnapping,2023-08-30,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF00519,VIC01591
FIR04657,Assault,2024-12-14,Bengaluru Rural,North PS,LOC004,Open,OFF00182,VIC01848
FIR04658,Robbery,2023-02-10,Davanagere,Traffic PS,LOC095,Closed,OFF00789,VIC01521
FIR04659,Cyber Crime,2024-03-09,Mangaluru,Cyber PS,LOC061,Closed,OFF00309,VIC01709
FIR04660,Burglary,2022-09-14,Davanagere,South PS,LOC025,Closed,OFF01490,VIC02717
FIR04661,Vehicle Theft,2025-09-16,Hubballi-Dharwad,West PS,LOC034,Under Investigation,OFF01368,VIC02386
FIR04662,Vehicle Theft,2022-04-22,Hassan,West PS,LOC094,Under Investigation,OFF00647,VIC00709
FIR04663,Assault,2022-02-25,Kalaburagi,East PS,LOC012,Open,OFF00368,VIC01802
FIR04664,Cyber Crime,2023-06-28,Davanagere,Traffic PS,LOC095,Under Investigation,OFF00049,VIC00766
FIR04665,Murder,2025-04-04,Shivamogga,West PS,LOC056,Under Investigation,OFF01224,VIC00455
FIR04666,Murder,2022-01-08,Hubballi-Dharwad,Central PS,LOC085,Open,OFF01286,VIC01169
FIR04667,Robbery,2025-05-31,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF01139,VIC02454
FIR04668,Financial Fraud,2024-03-16,Vijayapura,South PS,LOC083,Under Investigation,OFF01308,VIC02672
FIR04669,Burglary,2022-07-02,Bengaluru Urban,North PS,LOC014,Under Investigation,OFF01932,VIC00018
FIR04670,Robbery,2023-09-08,Chikkamagaluru,Rural PS,LOC051,Open,OFF00182,VIC01959
FIR04671,Assault,2022-02-04,Tumakuru,East PS,LOC058,Open,OFF01217,VIC00206
FIR04672,Fraud,2024-07-12,Udupi,Traffic PS,LOC049,Open,OFF00238,VIC00283
FIR04673,Domestic Violence,2025-08-15,Davanagere,North PS,LOC044,Open,OFF00791,VIC02429
FIR04674,Drug Offense,2024-09-28,Ballari,Rural PS,LOC066,Open,OFF00322,VIC02519
FIR04675,Robbery,2022-03-16,Hubballi-Dharwad,West PS,LOC034,Open,OFF01362,VIC02672
FIR04676,Drug Offense,2025-05-19,Kalaburagi,North PS,LOC006,Under Investigation,OFF01385,VIC01189
FIR04677,Drug Offense,2023-08-28,Mangaluru,East PS,LOC091,Open,OFF01389,VIC01820
FIR04678,Assault,2023-10-22,Davanagere,Traffic PS,LOC072,Closed,OFF00066,VIC02963
FIR04679,Cyber Crime,2024-03-06,Belagavi,Cyber PS,LOC053,Open,OFF01073,VIC01085
FIR04680,Vehicle Theft,2023-07-30,Davanagere,Rural PS,LOC011,Closed,OFF00657,VIC00801
FIR04681,Vehicle Theft,2024-03-30,Davanagere,South PS,LOC025,Under Investigation,OFF00718,VIC01952
FIR04682,Drug Offense,2025-02-23,Hassan,Rural PS,LOC064,Under Investigation,OFF01851,VIC00161
FIR04683,Domestic Violence,2025-04-10,Chikkamagaluru,East PS,LOC003,Under Investigation,OFF00648,VIC00876
FIR04684,Cyber Crime,2024-11-07,Udupi,North PS,LOC060,Under Investigation,OFF01720,VIC01294
FIR04685,Theft,2024-08-15,Mangaluru,Cyber PS,LOC069,Under Investigation,OFF01329,VIC02727
FIR04686,Robbery,2024-04-10,Shivamogga,West PS,LOC056,Open,OFF01913,VIC01845
FIR04687,Vehicle Theft,2024-07-22,Chikkamagaluru,Rural PS,LOC024,Open,OFF01009,VIC02779
FIR04688,Vehicle Theft,2024-06-29,Shivamogga,West PS,LOC056,Open,OFF00308,VIC02222
FIR04689,Fraud,2024-09-11,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF01858,VIC02418
FIR04690,Assault,2025-05-04,Davanagere,Central PS,LOC048,Open,OFF01429,VIC01769
FIR04691,Domestic Violence,2024-06-28,Hubballi-Dharwad,Traffic PS,LOC032,Open,OFF01683,VIC02779
FIR04692,Vehicle Theft,2022-06-01,Bengaluru Rural,Cyber PS,LOC097,Open,OFF00859,VIC00660
FIR04693,Theft,2024-05-16,Chikkamagaluru,North PS,LOC077,Open,OFF01541,VIC00740
FIR04694,Theft,2025-06-15,Ballari,Traffic PS,LOC071,Open,OFF01037,VIC00327
FIR04695,Cyber Crime,2023-07-03,Belagavi,Traffic PS,LOC010,Closed,OFF00226,VIC00899
FIR04696,Fraud,2024-01-01,Ballari,West PS,LOC089,Under Investigation,OFF01594,VIC01240
FIR04697,Cyber Crime,2024-07-05,Chikkamagaluru,West PS,LOC088,Open,OFF00726,VIC01937
FIR04698,Kidnapping,2023-04-23,Mysuru,Rural PS,LOC027,Under Investigation,OFF01532,VIC02975
FIR04699,Kidnapping,2023-09-13,Bengaluru Rural,North PS,LOC046,Under Investigation,OFF01694,VIC01151
FIR04700,Financial Fraud,2024-04-13,Belagavi,Cyber PS,LOC053,Closed,OFF01592,VIC00634
FIR04701,Assault,2022-11-28,Bengaluru Urban,East PS,LOC054,Under Investigation,OFF00670,VIC00592
FIR04702,Kidnapping,2024-09-10,Shivamogga,South PS,LOC063,Open,OFF00520,VIC01500
FIR04703,Fraud,2023-04-25,Davanagere,North PS,LOC044,Open,OFF00504,VIC01044
FIR04704,Cyber Crime,2022-04-24,Kalaburagi,North PS,LOC043,Under Investigation,OFF01616,VIC00101
FIR04705,Murder,2025-04-14,Bengaluru Rural,Cyber PS,LOC097,Open,OFF00042,VIC01515
FIR04706,Drug Offense,2025-07-07,Vijayapura,Central PS,LOC079,Closed,OFF01530,VIC02262
FIR04707,Financial Fraud,2024-03-01,Vijayapura,Traffic PS,LOC045,Open,OFF01765,VIC02267
FIR04708,Vehicle Theft,2025-06-10,Bengaluru Urban,North PS,LOC014,Under Investigation,OFF00187,VIC00323
FIR04709,Robbery,2023-04-28,Bengaluru Rural,North PS,LOC004,Closed,OFF00960,VIC00167
FIR04710,Cyber Crime,2025-03-09,Mangaluru,Cyber PS,LOC069,Closed,OFF01371,VIC02891
FIR04711,Cyber Crime,2022-11-13,Hassan,Central PS,LOC037,Under Investigation,OFF00696,VIC02396
FIR04712,Assault,2022-11-08,Chikkamagaluru,North PS,LOC093,Under Investigation,OFF00593,VIC01254
FIR04713,Domestic Violence,2023-12-16,Chikkamagaluru,Rural PS,LOC024,Closed,OFF00982,VIC00855
FIR04714,Assault,2025-09-16,Shivamogga,Cyber PS,LOC019,Under Investigation,OFF01350,VIC02727
FIR04715,Kidnapping,2024-09-08,Mysuru,Central PS,LOC067,Closed,OFF01231,VIC01699
FIR04716,Kidnapping,2024-07-17,Hubballi-Dharwad,North PS,LOC039,Open,OFF00467,VIC00846
FIR04717,Assault,2022-06-10,Mysuru,Rural PS,LOC027,Closed,OFF00027,VIC02708
FIR04718,Robbery,2023-02-16,Kalaburagi,North PS,LOC006,Closed,OFF00955,VIC00107
FIR04719,Vehicle Theft,2024-03-10,Bengaluru Rural,North PS,LOC004,Open,OFF00323,VIC00478
FIR04720,Fraud,2022-01-13,Udupi,Traffic PS,LOC049,Closed,OFF00014,VIC00496
FIR04721,Robbery,2025-08-05,Tumakuru,West PS,LOC042,Closed,OFF01682,VIC00158
FIR04722,Vehicle Theft,2023-10-17,Hassan,Traffic PS,LOC009,Under Investigation,OFF01382,VIC00101
FIR04723,Financial Fraud,2022-08-31,Mangaluru,East PS,LOC091,Open,OFF00928,VIC01093
FIR04724,Fraud,2022-10-07,Mangaluru,West PS,LOC036,Open,OFF01795,VIC00602
FIR04725,Domestic Violence,2025-04-18,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF01307,VIC00242
FIR04726,Cyber Crime,2024-01-30,Tumakuru,West PS,LOC042,Closed,OFF01041,VIC00480
FIR04727,Assault,2024-03-31,Mangaluru,Central PS,LOC070,Under Investigation,OFF01907,VIC01434
FIR04728,Vehicle Theft,2025-05-05,Chikkamagaluru,Rural PS,LOC024,Open,OFF00691,VIC00724
FIR04729,Kidnapping,2023-08-30,Kalaburagi,Traffic PS,LOC008,Under Investigation,OFF00023,VIC01864
FIR04730,Fraud,2023-11-03,Udupi,North PS,LOC015,Closed,OFF01071,VIC01130
FIR04731,Murder,2023-04-18,Chikkamagaluru,Rural PS,LOC024,Under Investigation,OFF01915,VIC00897
FIR04732,Kidnapping,2023-05-29,Davanagere,Central PS,LOC048,Open,OFF00211,VIC02202
FIR04733,Financial Fraud,2022-07-22,Belagavi,Cyber PS,LOC053,Under Investigation,OFF01923,VIC02735
FIR04734,Financial Fraud,2024-03-25,Shivamogga,West PS,LOC056,Under Investigation,OFF00613,VIC00751
FIR04735,Fraud,2024-01-12,Ballari,Traffic PS,LOC071,Open,OFF00536,VIC02329
FIR04736,Theft,2025-08-21,Chikkamagaluru,East PS,LOC080,Closed,OFF01308,VIC01850
FIR04737,Burglary,2025-06-26,Bengaluru Rural,East PS,LOC081,Closed,OFF00276,VIC00731
FIR04738,Theft,2022-01-15,Chikkamagaluru,Rural PS,LOC024,Under Investigation,OFF01598,VIC00534
FIR04739,Kidnapping,2022-08-16,Shivamogga,Traffic PS,LOC016,Under Investigation,OFF01233,VIC00181
FIR04740,Fraud,2022-06-20,Udupi,North PS,LOC060,Closed,OFF00630,VIC00475
FIR04741,Robbery,2024-04-30,Hubballi-Dharwad,West PS,LOC034,Under Investigation,OFF01723,VIC00541
FIR04742,Domestic Violence,2023-01-30,Davanagere,North PS,LOC020,Closed,OFF01684,VIC02289
FIR04743,Kidnapping,2025-06-30,Davanagere,North PS,LOC044,Under Investigation,OFF00480,VIC02917
FIR04744,Robbery,2022-10-13,Shivamogga,Central PS,LOC033,Open,OFF00012,VIC00542
FIR04745,Kidnapping,2022-04-07,Tumakuru,East PS,LOC058,Under Investigation,OFF00113,VIC00843
FIR04746,Burglary,2024-11-14,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF01271,VIC01348
FIR04747,Cyber Crime,2024-12-23,Hassan,Central PS,LOC021,Under Investigation,OFF00272,VIC01326
FIR04748,Murder,2025-03-19,Mangaluru,East PS,LOC057,Open,OFF01741,VIC00465
FIR04749,Drug Offense,2025-02-22,Hubballi-Dharwad,North PS,LOC082,Closed,OFF00980,VIC02639
FIR04750,Kidnapping,2023-02-07,Ballari,East PS,LOC075,Open,OFF01597,VIC02788
FIR04751,Cyber Crime,2022-05-06,Mangaluru,North PS,LOC098,Under Investigation,OFF00459,VIC02194
FIR04752,Robbery,2024-12-19,Hubballi-Dharwad,West PS,LOC076,Closed,OFF00081,VIC01245
FIR04753,Kidnapping,2024-08-12,Kalaburagi,North PS,LOC043,Open,OFF01238,VIC00074
FIR04754,Fraud,2024-04-25,Hassan,East PS,LOC055,Closed,OFF01550,VIC01974
FIR04755,Robbery,2024-05-08,Tumakuru,West PS,LOC042,Under Investigation,OFF01215,VIC00253
FIR04756,Robbery,2022-09-16,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF00084,VIC01067
FIR04757,Burglary,2022-10-06,Hassan,Central PS,LOC037,Open,OFF00397,VIC02010
FIR04758,Robbery,2023-03-13,Udupi,Traffic PS,LOC049,Under Investigation,OFF00221,VIC01729
FIR04759,Cyber Crime,2024-03-25,Vijayapura,South PS,LOC017,Open,OFF00731,VIC02336
FIR04760,Robbery,2024-02-27,Mangaluru,North PS,LOC098,Under Investigation,OFF00858,VIC01558
FIR04761,Financial Fraud,2025-07-08,Hubballi-Dharwad,North PS,LOC082,Open,OFF00088,VIC02079
FIR04762,Assault,2022-11-15,Hassan,Central PS,LOC037,Closed,OFF01269,VIC02681
FIR04763,Financial Fraud,2022-08-27,Vijayapura,Central PS,LOC079,Under Investigation,OFF00177,VIC01966
FIR04764,Assault,2025-05-29,Chikkamagaluru,East PS,LOC080,Closed,OFF01357,VIC02305
FIR04765,Fraud,2023-01-23,Davanagere,Traffic PS,LOC095,Under Investigation,OFF01646,VIC02641
FIR04766,Robbery,2025-04-25,Mangaluru,East PS,LOC091,Closed,OFF00869,VIC00307
FIR04767,Cyber Crime,2024-06-08,Vijayapura,Central PS,LOC079,Open,OFF01934,VIC00768
FIR04768,Assault,2022-10-29,Hassan,East PS,LOC055,Under Investigation,OFF01073,VIC02272
FIR04769,Financial Fraud,2022-05-19,Vijayapura,Traffic PS,LOC045,Under Investigation,OFF01688,VIC00449
FIR04770,Kidnapping,2023-04-13,Bengaluru Rural,West PS,LOC028,Open,OFF01213,VIC00402
FIR04771,Domestic Violence,2022-10-14,Davanagere,Rural PS,LOC011,Open,OFF00868,VIC01336
FIR04772,Vehicle Theft,2024-04-03,Ballari,Traffic PS,LOC023,Open,OFF00596,VIC00927
FIR04773,Murder,2024-02-19,Hubballi-Dharwad,North PS,LOC039,Open,OFF00899,VIC00203
FIR04774,Cyber Crime,2025-04-09,Chikkamagaluru,Rural PS,LOC051,Under Investigation,OFF01107,VIC01852
FIR04775,Fraud,2025-03-08,Hassan,West PS,LOC094,Open,OFF00761,VIC01326
FIR04776,Burglary,2023-10-04,Udupi,Cyber PS,LOC092,Under Investigation,OFF01092,VIC00960
FIR04777,Cyber Crime,2023-06-11,Vijayapura,Rural PS,LOC050,Closed,OFF01837,VIC00584
FIR04778,Cyber Crime,2024-12-01,Ballari,North PS,LOC047,Open,OFF00024,VIC01998
FIR04779,Drug Offense,2025-07-13,Mysuru,Rural PS,LOC027,Under Investigation,OFF01795,VIC01021
FIR04780,Drug Offense,2025-01-15,Bengaluru Rural,West PS,LOC028,Under Investigation,OFF00929,VIC01090
FIR04781,Robbery,2022-08-26,Ballari,East PS,LOC075,Closed,OFF00018,VIC02390
FIR04782,Theft,2023-03-29,Bengaluru Rural,East PS,LOC040,Closed,OFF00017,VIC01918
FIR04783,Murder,2022-02-19,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF00817,VIC01384
FIR04784,Fraud,2022-02-20,Davanagere,Central PS,LOC048,Under Investigation,OFF01120,VIC00611
FIR04785,Robbery,2024-09-07,Mangaluru,West PS,LOC002,Closed,OFF01380,VIC00080
FIR04786,Murder,2023-12-14,Kalaburagi,North PS,LOC043,Under Investigation,OFF01657,VIC01356
FIR04787,Kidnapping,2022-04-25,Hassan,Traffic PS,LOC009,Closed,OFF01320,VIC01944
FIR04788,Vehicle Theft,2022-12-08,Belagavi,Cyber PS,LOC053,Under Investigation,OFF00048,VIC02217
FIR04789,Theft,2025-06-02,Bengaluru Rural,North PS,LOC004,Open,OFF00742,VIC01786
FIR04790,Robbery,2025-03-27,Davanagere,North PS,LOC044,Under Investigation,OFF01341,VIC02745
FIR04791,Financial Fraud,2022-02-02,Belagavi,Cyber PS,LOC022,Under Investigation,OFF00939,VIC01371
FIR04792,Assault,2024-03-10,Udupi,Central PS,LOC059,Closed,OFF00790,VIC01780
FIR04793,Drug Offense,2022-08-27,Mangaluru,Cyber PS,LOC061,Open,OFF01708,VIC02322
FIR04794,Drug Offense,2024-03-23,Bengaluru Urban,East PS,LOC054,Under Investigation,OFF01690,VIC00900
FIR04795,Burglary,2023-03-20,Davanagere,Traffic PS,LOC072,Open,OFF00313,VIC02903
FIR04796,Cyber Crime,2024-11-07,Vijayapura,Rural PS,LOC050,Open,OFF01689,VIC02500
FIR04797,Burglary,2022-01-14,Ballari,Traffic PS,LOC023,Under Investigation,OFF00391,VIC01460
FIR04798,Kidnapping,2023-12-07,Hassan,West PS,LOC041,Under Investigation,OFF01777,VIC00367
FIR04799,Vehicle Theft,2025-03-08,Hubballi-Dharwad,West PS,LOC076,Closed,OFF00565,VIC00586
FIR04800,Murder,2024-07-21,Mysuru,Central PS,LOC067,Open,OFF01291,VIC02749
FIR04801,Vehicle Theft,2024-01-06,Davanagere,Rural PS,LOC011,Under Investigation,OFF00003,VIC01583
FIR04802,Robbery,2023-12-11,Udupi,North PS,LOC015,Under Investigation,OFF01533,VIC00387
FIR04803,Cyber Crime,2022-10-27,Kalaburagi,North PS,LOC043,Under Investigation,OFF01612,VIC02356
FIR04804,Kidnapping,2023-07-06,Bengaluru Rural,North PS,LOC004,Open,OFF01451,VIC01110
FIR04805,Vehicle Theft,2022-05-12,Ballari,East PS,LOC075,Under Investigation,OFF00602,VIC02220
